ticket_id,reporter_id,datum,kategorie,priorita,status,popis
3843,795,2024-01-09 08:47:00,Ostatní,P3,pending,Klimatizace v open-spacu zase netáhne.
3844,610,2025-02-20 17:46:00,Software,P3,open,Mohli byste mi prosím přidat licenci na Figma?
3845,680,2025-03-09 10:42:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3846,210,2024-12-05 12:02:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
3847,125,2024-02-26 17:21:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3848,267,2025-04-02 11:33:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
3849,156,2025-05-10 11:25:00,Hardware,P4,open,Nefunguje mi notebook. Můžete se na to podívat?
3850,347,2024-12-12 14:56:00,Hardware,P2,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
3851,9474,2024-07-28 09:51:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Figma?
3852,813,2025-01-31 17:54:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Excel?
3853,33,2025-05-02 16:12:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Figma?
3854,493,2024-07-24 16:20:00,Hardware,P3,pending,Prosím o výměnu headset — je už za zenitem.
3855,272,2024-12-08 09:09:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
3856,495,2024-06-04 17:58:00,Hardware,P3,pending,Nefunguje mi monitor. Můžete se na to podívat?
3857,425,2024-07-25 13:13:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
3858,889,2024-11-14 14:38:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
3859,699,2024-01-18 08:42:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
3860,303,2025-01-07 12:04:00,Ostatní,P4,closed,Nefunguje kávovar v 3. patře.
3861,317,2024-05-17 12:39:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3862,1004,2024-02-13 17:56:00,Hardware,P2,open,Nefunguje mi monitor. Můžete se na to podívat?
3863,691,2024-07-22 14:44:00,Účet a přístup,P3,pending,Zapomněl/a jsem heslo do Slack.
3864,298,2024-07-09 15:41:00,Ostatní,P1,closed,Klimatizace v open-spacu zase netáhne.
3865,529,2024-04-25 17:33:00,Ostatní,P4,pending,Klimatizace v open-spacu zase netáhne.
3866,78,2024-02-23 09:49:00,Ostatní,P3,closed,Nefunguje kávovar v 3. patře.
3867,946,2025-04-23 08:57:00,Software,P4,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
3868,879,2024-02-14 14:03:00,Hardware,P4,closed,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3869,880,2024-02-09 11:18:00,Software,P2,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
3870,402,2025-04-07 13:29:00,Ostatní,P3,closed,Někdo mi v ledničce snědl oběd. Co s tím?
3871,944,2024-09-24 08:57:00,Software,P2,open,Mohli byste mi prosím přidat licenci na VS Code?
3872,660,2025-05-13 11:25:00,Účet a přístup,P2,pending,Můj VPN profil nefunguje od pondělí.
3873,170,2024-05-11 10:05:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Figma?
3874,224,2024-04-12 11:58:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
3875,516,2024-01-01 08:11:00,Software,P3,open,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3876,333,2025-04-06 16:59:00,Software,P4,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
3877,91,2025-03-02 10:58:00,Hardware,P3,closed,Prosím o výměnu notebook — je už za zenitem.
3878,224,2024-04-15 12:22:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Figma?
3879,730,2024-06-24 09:29:00,Software,P2,pending,Po updatu Slack se mi rozbilo sdílení obrazovky.
3880,823,2024-11-26 14:18:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Jira.
3881,493,2024-03-20 09:55:00,Software,P4,pending,Po updatu Slack se mi rozbilo SSO login.
3882,285,2024-06-22 09:58:00,Ostatní,P3,pending,Klimatizace v open-spacu zase netáhne.
3883,497,2024-08-11 13:16:00,Hardware,P3,closed,Prosím o výměnu myš — je už za zenitem.
3884,598,2025-01-04 08:39:00,Hardware,P3,pending,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3885,643,2024-08-22 14:31:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
3886,677,2025-05-08 11:12:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
3887,617,2024-04-27 15:10:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
3888,56,2024-11-07 11:24:00,Hardware,P3,open,Nefunguje mi klávesnice. Můžete se na to podívat?
3889,462,2024-07-08 09:31:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3890,243,2024-12-29 08:34:00,Hardware,P2,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3891,932,2024-02-02 15:24:00,Software,P3,pending,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
3892,191,2025-05-09 17:38:00,Hardware,P1,closed,Prosím o výměnu notebook — je už za zenitem.
3893,920,2024-05-23 10:44:00,Hardware,P2,closed,Prosím o výměnu myš — je už za zenitem.
3894,991,2025-04-14 14:11:00,Hardware,P3,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3895,690,2024-05-07 16:46:00,Software,P3,open,Po updatu Jira se mi rozbilo sdílení obrazovky.
3896,365,2024-09-08 17:55:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
3897,813,2024-06-17 12:26:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Slack?
3898,422,2024-01-16 08:08:00,Software,P4,closed,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
3899,18,2024-10-06 12:46:00,Účet a přístup,P3,pending,Nemám přístup ke sdílenému disku týmu.
3900,894,2024-02-23 11:27:00,Software,P3,closed,Po updatu VS Code se mi rozbilo VPN integrace.
3901,909,2024-02-11 11:01:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
3902,645,2025-01-17 12:54:00,Software,P4,closed,Po updatu Jira se mi rozbilo VPN integrace.
3903,329,2024-10-06 14:46:00,Hardware,P2,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3904,411,2024-02-03 10:21:00,Účet a přístup,P2,closed,Zapomněl/a jsem heslo do Jira.
3905,444,2025-03-02 13:03:00,Účet a přístup,P2,closed,Můj VPN profil nefunguje od pondělí.
3906,804,2024-07-19 15:55:00,Software,P3,open,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
3907,869,2025-01-12 14:31:00,Hardware,P3,closed,Prosím o výměnu klávesnice — je už za zenitem.
3908,922,2024-04-25 08:40:00,Hardware,P3,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3909,407,2024-04-25 14:15:00,Hardware,P1,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3910,57,2024-05-13 17:49:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
3911,263,2025-03-05 15:21:00,Hardware,P4,closed,Prosím o výměnu klávesnice — je už za zenitem.
3912,1007,2024-07-25 12:49:00,Software,P3,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
3913,870,2025-04-19 09:47:00,Hardware,P2,closed,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3914,692,2024-07-16 14:16:00,Hardware,P3,pending,Prosím o výměnu headset — je už za zenitem.
3915,287,2024-03-06 17:23:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3916,185,2024-01-08 12:29:00,Účet a přístup,P2,pending,Nemám přístup ke sdílenému disku týmu.
3917,993,2025-03-04 13:16:00,Software,P3,pending,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
3918,374,2024-02-15 11:03:00,Software,P1,closed,Mohli byste mi prosím přidat licenci na VS Code?
3919,384,2024-07-10 13:58:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
3920,545,2024-01-12 14:09:00,Hardware,P4,closed,Nefunguje mi dock. Můžete se na to podívat?
3921,432,2024-02-09 17:21:00,Hardware,P2,closed,Prosím o výměnu monitor — je už za zenitem.
3922,129,2024-09-11 13:39:00,Hardware,P3,open,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3923,748,2025-03-03 13:57:00,Software,P3,open,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
3924,47,2024-12-13 17:07:00,Hardware,P4,closed,Nefunguje mi monitor. Můžete se na to podívat?
3925,668,2024-01-01 16:52:00,Hardware,P1,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3926,54,2024-05-15 17:47:00,Software,P3,closed,Po updatu Jira se mi rozbilo notifikace.
3927,604,2025-04-06 09:35:00,Účet a přístup,P3,open,Zapomněl/a jsem heslo do Slack.
3928,188,2024-01-02 08:18:00,Hardware,P3,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3929,606,2024-10-14 14:00:00,Hardware,P3,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3930,985,2024-02-17 16:45:00,Účet a přístup,P3,open,Zapomněl/a jsem heslo do Confluence.
3931,151,2024-07-02 16:50:00,Ostatní,P4,pending,Nefunguje kávovar v 3. patře.
3932,958,2024-09-15 15:46:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3933,181,2024-03-06 10:00:00,Hardware,P2,pending,Nefunguje mi notebook. Můžete se na to podívat?
3934,946,2024-01-11 17:14:00,Hardware,P1,open,Prosím o výměnu notebook — je už za zenitem.
3935,675,2024-04-12 14:41:00,Hardware,P3,closed,Nefunguje mi dock. Můžete se na to podívat?
3936,501,2024-12-13 14:13:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
3937,356,2024-09-24 16:04:00,Hardware,P4,open,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3938,88,2024-03-19 09:48:00,Software,P3,pending,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3939,141,2024-10-02 13:27:00,Hardware,P3,pending,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3940,325,2024-05-03 17:25:00,Účet a přístup,P4,pending,Zapomněl/a jsem heslo do Slack.
3941,503,2024-10-22 15:53:00,Hardware,P4,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
3942,651,2024-06-20 14:37:00,Software,P3,open,Mohli byste mi prosím přidat licenci na Excel?
3943,350,2025-02-23 15:32:00,Účet a přístup,P3,open,Můj VPN profil nefunguje od pondělí.
3944,360,2024-12-19 13:34:00,Účet a přístup,P4,pending,Zapomněl/a jsem heslo do Confluence.
3945,377,2024-12-06 14:08:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Jira?
3946,981,2024-12-15 09:12:00,Ostatní,P2,pending,Někdo mi v ledničce snědl oběd. Co s tím?
3947,595,2024-01-14 17:47:00,Ostatní,P3,pending,Nefunguje kávovar v 3. patře.
3948,975,2024-11-11 16:11:00,Účet a přístup,P4,pending,Nemám přístup ke sdílenému disku týmu.
3949,528,2024-11-14 13:36:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
3950,357,2025-03-14 11:22:00,Ostatní,P4,closed,Někdo mi v ledničce snědl oběd. Co s tím?
3951,910,2024-06-06 15:28:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do interní portál.
3952,231,2024-05-06 10:53:00,Hardware,P4,open,Prosím o výměnu klávesnice — je už za zenitem.
3953,70,2025-04-15 17:21:00,Účet a přístup,P3,open,Můj VPN profil nefunguje od pondělí.
3954,992,2024-05-19 11:53:00,Software,P4,pending,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3955,370,2024-07-07 12:44:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Slack.
3956,182,2024-05-20 12:41:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na VS Code?
3957,230,2024-12-19 10:49:00,Software,P3,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
3958,386,2024-08-05 08:13:00,Software,P4,closed,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
3959,314,2025-04-07 16:23:00,Hardware,P2,open,Prosím o výměnu klávesnice — je už za zenitem.
3960,6,2024-07-11 11:25:00,Software,P4,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3961,804,2024-02-12 16:48:00,Software,P3,open,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3962,26,2024-01-27 17:53:00,Ostatní,P4,closed,Nefunguje kávovar v 3. patře.
3963,469,2024-11-09 13:24:00,Účet a přístup,P4,open,Zapomněl/a jsem heslo do Confluence.
3964,363,2025-05-02 14:46:00,Software,P2,pending,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3965,964,2024-07-02 15:54:00,Hardware,P3,open,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
3966,964,2024-11-27 14:36:00,Hardware,P4,closed,Prosím o výměnu headset — je už za zenitem.
3967,287,2024-09-03 08:29:00,Hardware,P3,closed,Prosím o výměnu headset — je už za zenitem.
3968,7,2025-04-19 17:45:00,Hardware,P1,closed,Prosím o výměnu dock — je už za zenitem.
3969,155,2024-04-26 15:57:00,Ostatní,P3,closed,Nefunguje kávovar v 3. patře.
3970,337,2024-04-09 10:11:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
3971,923,2025-04-15 17:24:00,Hardware,P4,pending,Prosím o výměnu myš — je už za zenitem.
3972,907,2024-12-03 09:58:00,Hardware,P1,closed,Nefunguje mi monitor. Můžete se na to podívat?
3973,544,2025-05-13 08:39:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
3974,756,2024-06-07 17:59:00,Účet a přístup,P3,open,Můj VPN profil nefunguje od pondělí.
3975,113,2024-02-20 11:49:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Jira?
3976,745,2024-05-15 11:31:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
3977,354,2024-09-27 16:29:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Slack.
3978,489,2024-09-25 11:55:00,Účet a přístup,P3,open,Nemám přístup ke sdílenému disku týmu.
3979,871,2025-02-18 11:11:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
3980,151,2024-06-07 14:04:00,Účet a přístup,P1,closed,Můj VPN profil nefunguje od pondělí.
3981,871,2024-07-26 10:42:00,Ostatní,P3,pending,Nefunguje kávovar v 3. patře.
3982,694,2024-02-06 16:19:00,Software,P4,closed,Po updatu Figma se mi rozbilo notifikace.
3983,645,2024-02-05 10:47:00,Software,P3,closed,Po updatu Slack se mi rozbilo VPN integrace.
3984,897,2024-04-08 15:51:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
3985,479,2024-07-14 17:53:00,Hardware,P3,closed,Prosím o výměnu myš — je už za zenitem.
3986,540,2025-02-19 17:11:00,Hardware,P2,pending,Prosím o výměnu headset — je už za zenitem.
3987,152,2024-09-24 09:38:00,Software,P3,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3988,764,2024-02-16 11:33:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
3989,958,2024-03-11 08:30:00,Software,P3,pending,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
3990,56,2024-01-17 14:37:00,Software,P3,closed,Po updatu VS Code se mi rozbilo sdílení obrazovky.
3991,750,2024-04-09 09:53:00,Hardware,P2,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
3992,356,2024-12-30 15:55:00,Software,P1,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3993,9130,2024-07-23 16:27:00,Hardware,P4,closed,Prosím o výměnu myš — je už za zenitem.
3994,933,2024-06-19 11:06:00,Účet a přístup,P4,closed,Zapomněl/a jsem heslo do Slack.
3995,971,2024-08-09 16:21:00,Software,P3,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
3996,517,2024-09-14 12:04:00,Hardware,P2,pending,Nefunguje mi klávesnice. Můžete se na to podívat?
3997,106,2024-07-18 09:33:00,Software,P3,pending,Mohli byste mi prosím přidat licenci na Jira?
3998,258,2024-09-09 11:20:00,Hardware,P4,pending,Prosím o výměnu monitor — je už za zenitem.
3999,518,2024-01-31 14:32:00,Ostatní,P2,closed,Nefunguje kávovar v 3. patře.
4000,135,2024-01-15 15:44:00,Software,P2,pending,Po updatu Figma se mi rozbilo notifikace.
4001,730,2024-06-08 12:34:00,Hardware,P2,open,Nefunguje mi myš. Můžete se na to podívat?
4002,45,2024-12-07 11:11:00,Hardware,P4,closed,Prosím o výměnu myš — je už za zenitem.
4003,100,2024-06-25 09:19:00,Software,P3,pending,Mohli byste mi prosím přidat licenci na Figma?
4004,164,2025-03-23 14:56:00,Účet a přístup,P2,closed,Nemám přístup ke sdílenému disku týmu.
4005,882,2024-11-10 14:35:00,Hardware,P3,closed,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
4006,438,2025-04-26 10:18:00,Hardware,P1,open,Prosím o výměnu myš — je už za zenitem.
4007,308,2025-04-10 08:17:00,Software,P2,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
4008,350,2024-08-05 13:46:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
4009,604,2024-12-03 15:25:00,Účet a přístup,P4,open,Nemám přístup ke sdílenému disku týmu.
4010,390,2024-07-01 08:44:00,Software,P4,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
4011,781,2024-06-12 15:00:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
4012,741,2024-07-28 13:29:00,Hardware,P3,closed,Prosím o výměnu myš — je už za zenitem.
4013,865,2024-11-12 10:02:00,Hardware,P1,pending,Prosím o výměnu headset — je už za zenitem.
4014,673,2025-04-13 08:16:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
4015,620,2024-03-12 15:31:00,Software,P3,closed,Po updatu Excel se mi rozbilo sdílení obrazovky.
4016,467,2025-03-14 08:54:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
4017,893,2025-04-06 15:20:00,Software,P4,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
4018,563,2025-04-26 08:07:00,Software,P3,open,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
4019,797,2024-06-27 10:53:00,Software,P1,closed,Po updatu VS Code se mi rozbilo sdílení obrazovky.
4020,161,2024-07-05 08:41:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Excel?
4021,322.,2024-09-29 09:42:00,Software,P3,closed,Po updatu Jira se mi rozbilo sdílení obrazovky.
4022,869,2025-04-25 15:53:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
4023,904,2024-08-24 12:00:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na VS Code?
4024,23,2024-03-21 11:56:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Slack?
4025,588,2024-03-30 17:44:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Figma?
4026,812,2024-04-18 16:43:00,Hardware,P4,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
4027,710,2024-01-01 12:59:00,Software,P3,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
4028,463,2024-11-21 13:39:00,Software,P3,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
4029,244,2024-07-20 12:55:00,Software,P3,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
4030,880,2024-04-21 11:24:00,Hardware,P4,pending,Prosím o výměnu myš — je už za zenitem.
4031,274,2024-03-12 09:38:00,Hardware,P2,pending,Nefunguje mi notebook. Můžete se na to podívat?
4032,951,2024-01-26 16:48:00,Software,P2,pending,Mohli byste mi prosím přidat licenci na Jira?
4033,859,2024-09-09 14:44:00,Ostatní,P3,open,Klimatizace v open-spacu zase netáhne.
4034,51,2024-02-23 16:20:00,Hardware,P4,closed,Nefunguje mi dock. Můžete se na to podívat?
4035,581,2024-01-23 12:09:00,Software,P3,closed,Po updatu Jira se mi rozbilo VPN integrace.
4036,886,2025-05-05 17:42:00,Software,P3,open,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
4037,143,2024-04-10 15:56:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
